"participant","condition","condition_numeric","session_number","time","rand_int","rand_slope_cond","rand_slope_order","rand_slope_time","rand_slope_interaction","error_term","effort"
"p03","support",1,2,13,0.399869115687162,-0.232456086689644,-0.0280455329275745,-0.076367329413414,0.0154971713466877,-0.0550693640986406,8
"p03","support",1,2,14,0.399869115687162,-0.232456086689644,-0.0280455329275745,-0.076367329413414,0.0154971713466877,0.0623442562541253,8
"p03","support",1,2,15,0.399869115687162,-0.232456086689644,-0.0280455329275745,-0.076367329413414,0.0154971713466877,-0.0456345409102813,8
"p04","control",0,1,1,0.170704778952715,-0.198511495397276,0.0963497731157502,0.228784168238806,0.0122730770478343,0.0111379600631667,4
"p04","control",0,1,2,0.170704778952715,-0.198511495397276,0.0963497731157502,0.228784168238806,0.0122730770478343,0.052955566428104,5
"p04","control",0,1,3,0.170704778952715,-0.198511495397276,0.0963497731157502,0.228784168238806,0.0122730770478343,-0.0218086445155997,6
"p04","control",0,1,4,0.170704778952715,-0.198511495397276,0.0963497731157502,0.228784168238806,0.0122730770478343,0.122461750520177,6
"p04","control",0,1,5,0.170704778952715,-0.198511495397276,0.0963497731157502,0.228784168238806,0.0122730770478343,-0.0409719063785159,7
"p04","control",0,1,6,0.170704778952715,-0.198511495397276,0.0963497731157502,0.228784168238806,0.0122730770478343,-0.0522371427143001,8
"p04","control",0,1,7,0.170704778952715,-0.198511495397276,0.0963497731157502,0.228784168238806,0.0122730770478343,0.0621492147500029,8
"p04","control",0,1,8,0.170704778952715,-0.198511495397276,0.0963497731157502,0.228784168238806,0.0122730770478343,-0.0272706302424078,9
"p04","control",0,1,9,0.170704778952715,-0.198511495397276,0.0963497731157502,0.228784168238806,0.0122730770478343,0.0957870064589197,10
"p04","control",0,1,10,0.170704778952715,-0.198511495397276,0.0963497731157502,0.228784168238806,0.0122730770478343,0.09531073200856,10
"p04","control",0,1,11,0.170704778952715,-0.198511495397276,0.0963497731157502,0.228784168238806,0.0122730770478343,-0.0605160556198333,10
"p04","control",0,1,12,0.170704778952715,-0.198511495397276,0.0963497731157502,0.228784168238806,0.0122730770478343,0.154526164923987,10
"p04","control",0,1,13,0.170704778952715,-0.198511495397276,0.0963497731157502,0.228784168238806,0.0122730770478343,-0.118649768521323,10
"p04","control",0,1,14,0.170704778952715,-0.198511495397276,0.0963497731157502,0.228784168238806,0.0122730770478343,0.164750231036838,10
"p04","control",0,1,15,0.170704778952715,-0.198511495397276,0.0963497731157502,0.228784168238806,0.0122730770478343,0.00154677909523221,10
"p04","support",1,2,1,0.170704778952715,-0.198511495397276,0.0963497731157502,0.228784168238806,0.0122730770478343,0.0786950422821773,4
"p04","support",1,2,2,0.170704778952715,-0.198511495397276,0.0963497731157502,0.228784168238806,0.0122730770478343,0.171658457639007,5
"p04","support",1,2,3,0.170704778952715,-0.198511495397276,0.0963497731157502,0.228784168238806,0.0122730770478343,-0.0402005827963975,5
"p04","support",1,2,4,0.170704778952715,-0.198511495397276,0.0963497731157502,0.228784168238806,0.0122730770478343,0.0446822138877227,6
"p04","support",1,2,5,0.170704778952715,-0.198511495397276,0.0963497731157502,0.228784168238806,0.0122730770478343,-0.150560987535412,7
"p04","support",1,2,6,0.170704778952715,-0.198511495397276,0.0963497731157502,0.228784168238806,0.0122730770478343,0.0901682633377588,7
"p04","support",1,2,7,0.170704778952715,-0.198511495397276,0.0963497731157502,0.228784168238806,0.0122730770478343,0.139307244656407,8
"p04","support",1,2,8,0.170704778952715,-0.198511495397276,0.0963497731157502,0.228784168238806,0.0122730770478343,-0.0122390195633538,9
"p04","support",1,2,9,0.170704778952715,-0.198511495397276,0.0963497731157502,0.228784168238806,0.0122730770478343,-0.0195238398618578,9
"p04","support",1,2,10,0.170704778952715,-0.198511495397276,0.0963497731157502,0.228784168238806,0.0122730770478343,0.0494568408166749,10
"p04","support",1,2,11,0.170704778952715,-0.198511495397276,0.0963497731157502,0.228784168238806,0.0122730770478343,0.0243207577904518,10
"p04","support",1,2,12,0.170704778952715,-0.198511495397276,0.0963497731157502,0.228784168238806,0.0122730770478343,-0.127541020153385,10
"p04","support",1,2,13,0.170704778952715,-0.198511495397276,0.0963497731157502,0.228784168238806,0.0122730770478343,-0.088812839161604,10
"p04","support",1,2,14,0.170704778952715,-0.198511495397276,0.0963497731157502,0.228784168238806,0.0122730770478343,-0.0598695231032897,10
"p04","support",1,2,15,0.170704778952715,-0.198511495397276,0.0963497731157502,0.228784168238806,0.0122730770478343,-0.066767443353594,10
"p05","control",0,1,1,0.129358838848938,-0.0744107882625228,-0.0803508619303471,0.0631862498328818,-0.0546087517567359,0.0480687100337479,4
"p05","control",0,1,2,0.129358838848938,-0.0744107882625228,-0.0803508619303471,0.0631862498328818,-0.0546087517567359,0.0176097058936365,4
"p05","control",0,1,3,0.129358838848938,-0.0744107882625228,-0.0803508619303471,0.0631862498328818,-0.0546087517567359,0.206514219076288,5
"p05","control",0,1,4,0.129358838848938,-0.0744107882625228,-0.0803508619303471,0.0631862498328818,-0.0546087517567359,0.0852357969410921,6
"p05","control",0,1,5,0.129358838848938,-0.0744107882625228,-0.0803508619303471,0.0631862498328818,-0.0546087517567359,-0.115577165450403,6
"p05","control",0,1,6,0.129358838848938,-0.0744107882625228,-0.0803508619303471,0.0631862498328818,-0.0546087517567359,-0.0230772103272652,6
"p05","control",0,1,7,0.129358838848938,-0.0744107882625228,-0.0803508619303471,0.0631862498328818,-0.0546087517567359,0.148774592129848,7
"p05","control",0,1,8,0.129358838848938,-0.0744107882625228,-0.0803508619303471,0.0631862498328818,-0.0546087517567359,0.168876111284302,8
"p05","control",0,1,9,0.129358838848938,-0.0744107882625228,-0.0803508619303471,0.0631862498328818,-0.0546087517567359,-0.0269801680303139,8
"p05","control",0,1,10,0.129358838848938,-0.0744107882625228,-0.0803508619303471,0.0631862498328818,-0.0546087517567359,0.1415967727969,9
"p05","control",0,1,11,0.129358838848938,-0.0744107882625228,-0.0803508619303471,0.0631862498328818,-0.0546087517567359,0.0569775168565508,9
"p05","control",0,1,12,0.129358838848938,-0.0744107882625228,-0.0803508619303471,0.0631862498328818,-0.0546087517567359,-0.0296578258793066,9
"p05","control",0,1,13,0.129358838848938,-0.0744107882625228,-0.0803508619303471,0.0631862498328818,-0.0546087517567359,-0.125703513703344,10
"p05","control",0,1,14,0.129358838848938,-0.0744107882625228,-0.0803508619303471,0.0631862498328818,-0.0546087517567359,0.0584261472413274,10
"p05","control",0,1,15,0.129358838848938,-0.0744107882625228,-0.0803508619303471,0.0631862498328818,-0.0546087517567359,-0.0470008604614837,10
"p05","support",1,2,1,0.129358838848938,-0.0744107882625228,-0.0803508619303471,0.0631862498328818,-0.0546087517567359,0.0348842502190869,4
"p05","support",1,2,2,0.129358838848938,-0.0744107882625228,-0.0803508619303471,0.0631862498328818,-0.0546087517567359,0.0347592967665832,4
"p05","support",1,2,3,0.129358838848938,-0.0744107882625228,-0.0803508619303471,0.0631862498328818,-0.0546087517567359,-0.113620320897492,4
"p05","support",1,2,4,0.129358838848938,-0.0744107882625228,-0.0803508619303471,0.0631862498328818,-0.0546087517567359,-0.04171766461263,5
"p05","support",1,2,5,0.129358838848938,-0.0744107882625228,-0.0803508619303471,0.0631862498328818,-0.0546087517567359,-0.0987071647809007,5
"p05","support",1,2,6,0.129358838848938,-0.0744107882625228,-0.0803508619303471,0.0631862498328818,-0.0546087517567359,-0.0251501941397512,6
"p05","support",1,2,7,0.129358838848938,-0.0744107882625228,-0.0803508619303471,0.0631862498328818,-0.0546087517567359,-0.0744003840989464,6
"p05","support",1,2,8,0.129358838848938,-0.0744107882625228,-0.0803508619303471,0.0631862498328818,-0.0546087517567359,0.0431587664643549,7
"p05","support",1,2,9,0.129358838848938,-0.0744107882625228,-0.0803508619303471,0.0631862498328818,-0.0546087517567359,0.0374317013730394,7
"p05","support",1,2,10,0.129358838848938,-0.0744107882625228,-0.0803508619303471,0.0631862498328818,-0.0546087517567359,0.00843183296185191,7
"p05","support",1,2,11,0.129358838848938,-0.0744107882625228,-0.0803508619303471,0.0631862498328818,-0.0546087517567359,-0.118234187878682,8
"p05","support",1,2,12,0.129358838848938,-0.0744107882625228,-0.0803508619303471,0.0631862498328818,-0.0546087517567359,0.0577156311384788,8
"p05","support",1,2,13,0.129358838848938,-0.0744107882625228,-0.0803508619303471,0.0631862498328818,-0.0546087517567359,0.145755393295241,9
"p05","support",1,2,14,0.129358838848938,-0.0744107882625228,-0.0803508619303471,0.0631862498328818,-0.0546087517567359,0.0612209342208812,9
"p05","support",1,2,15,0.129358838848938,-0.0744107882625228,-0.0803508619303471,0.0631862498328818,-0.0546087517567359,0.00238401625963649,9
"p06","control",0,2,1,0.476939308587875,-0.017898899694809,-0.0711397144250544,0.0698331467662872,0.0341419499835599,-0.0305816588993731,4
"p06","control",0,2,2,0.476939308587875,-0.017898899694809,-0.0711397144250544,0.0698331467662872,0.0341419499835599,-0.0560132987013294,5
"p06","control",0,2,3,0.476939308587875,-0.017898899694809,-0.0711397144250544,0.0698331467662872,0.0341419499835599,-0.0598531802485725,5
"p06","control",0,2,4,0.476939308587875,-0.017898899694809,-0.0711397144250544,0.0698331467662872,0.0341419499835599,-0.0330895017241393,6
"p06","control",0,2,5,0.476939308587875,-0.017898899694809,-0.0711397144250544,0.0698331467662872,0.0341419499835599,-0.163157944185852,6
"p06","control",0,2,6,0.476939308587875,-0.017898899694809,-0.0711397144250544,0.0698331467662872,0.0341419499835599,0.0888993034144393,7
"p06","control",0,2,7,0.476939308587875,-0.017898899694809,-0.0711397144250544,0.0698331467662872,0.0341419499835599,-0.017986049340709,7
"p06","control",0,2,8,0.476939308587875,-0.017898899694809,-0.0711397144250544,0.0698331467662872,0.0341419499835599,0.0319905932067084,8
"p06","control",0,2,9,0.476939308587875,-0.017898899694809,-0.0711397144250544,0.0698331467662872,0.0341419499835599,-0.0174914971359634,8
"p06","control",0,2,10,0.476939308587875,-0.017898899694809,-0.0711397144250544,0.0698331467662872,0.0341419499835599,0.00135741258456178,9
"p06","control",0,2,11,0.476939308587875,-0.017898899694809,-0.0711397144250544,0.0698331467662872,0.0341419499835599,-0.118031387321741,9
"p06","control",0,2,12,0.476939308587875,-0.017898899694809,-0.0711397144250544,0.0698331467662872,0.0341419499835599,0.0758242172894032,10
"p06","control",0,2,13,0.476939308587875,-0.017898899694809,-0.0711397144250544,0.0698331467662872,0.0341419499835599,-0.135182380474128,10
"p06","control",0,2,14,0.476939308587875,-0.017898899694809,-0.0711397144250544,0.0698331467662872,0.0341419499835599,0.0923782914859395,10
"p06","control",0,2,15,0.476939308587875,-0.017898899694809,-0.0711397144250544,0.0698331467662872,0.0341419499835599,-0.0431876658753385,10
"p06","support",1,1,1,0.476939308587875,-0.017898899694809,-0.0711397144250544,0.0698331467662872,0.0341419499835599,-0.111547957314524,4
"p06","support",1,1,2,0.476939308587875,-0.017898899694809,-0.0711397144250544,0.0698331467662872,0.0341419499835599,0.0945037895710733,5
"p06","support",1,1,3,0.476939308587875,-0.017898899694809,-0.0711397144250544,0.0698331467662872,0.0341419499835599,-0.0704806769426104,5
"p06","support",1,1,4,0.476939308587875,-0.017898899694809,-0.0711397144250544,0.0698331467662872,0.0341419499835599,-0.0854070773930861,6
"p06","support",1,1,5,0.476939308587875,-0.017898899694809,-0.0711397144250544,0.0698331467662872,0.0341419499835599,-0.0263052682134251,6
"p06","support",1,1,6,0.476939308587875,-0.017898899694809,-0.0711397144250544,0.0698331467662872,0.0341419499835599,-0.127835531548591,7
"p06","support",1,1,7,0.476939308587875,-0.017898899694809,-0.0711397144250544,0.0698331467662872,0.0341419499835599,0.128003088854938,7
"p06","support",1,1,8,0.476939308587875,-0.017898899694809,-0.0711397144250544,0.0698331467662872,0.0341419499835599,0.147333338904018,8
"p06","support",1,1,9,0.476939308587875,-0.017898899694809,-0.0711397144250544,0.0698331467662872,0.0341419499835599,0.155177128200547,8
"p06","support",1,1,10,0.476939308587875,-0.017898899694809,-0.0711397144250544,0.0698331467662872,0.0341419499835599,-0.0170545807543896,9
"p06","support",1,1,11,0.476939308587875,-0.017898899694809,-0.0711397144250544,0.0698331467662872,0.0341419499835599,0.163866115040418,9
"p06","support",1,1,12,0.476939308587875,-0.017898899694809,-0.0711397144250544,0.0698331467662872,0.0341419499835599,0.117113611713642,10
"p06","support",1,1,13,0.476939308587875,-0.017898899694809,-0.0711397144250544,0.0698331467662872,0.0341419499835599,0.167466315805801,10
"p06","support",1,1,14,0.476939308587875,-0.017898899694809,-0.0711397144250544,0.0698331467662872,0.0341419499835599,-0.116915901582579,10
"p06","support",1,1,15,0.476939308587875,-0.017898899694809,-0.0711397144250544,0.0698331467662872,0.0341419499835599,-0.201727343548455,10
"p07","control",0,2,1,0.56820736054455,0.073987589030991,-0.103346862810991,0.0017994532444228,0.043589156911488,-0.0103512084508973,4
"p07","control",0,2,2,0.56820736054455,0.073987589030991,-0.103346862810991,0.0017994532444228,0.043589156911488,-0.0576057562270516,5
"p07","control",0,2,3,0.56820736054455,0.073987589030991,-0.103346862810991,0.0017994532444228,0.043589156911488,0.066128424302477,5
"p07","control",0,2,4,0.56820736054455,0.073987589030991,-0.103346862810991,0.0017994532444228,0.043589156911488,-0.0778157931423915,5
"p07","control",0,2,5,0.56820736054455,0.073987589030991,-0.103346862810991,0.0017994532444228,0.043589156911488,0.0368002647515239,6
"p07","control",0,2,6,0.56820736054455,0.073987589030991,-0.103346862810991,0.0017994532444228,0.043589156911488,-0.135353056486608,6
"p07","control",0,2,7,0.56820736054455,0.073987589030991,-0.103346862810991,0.0017994532444228,0.043589156911488,-0.0612140306539842,7
"p07","control",0,2,8,0.56820736054455,0.073987589030991,-0.103346862810991,0.0017994532444228,0.043589156911488,0.0907583241810026,7
"p07","control",0,2,9,0.56820736054455,0.073987589030991,-0.103346862810991,0.0017994532444228,0.043589156911488,-0.121567455038636,8
"p07","control",0,2,10,0.56820736054455,0.073987589030991,-0.103346862810991,0.0017994532444228,0.043589156911488,0.0912926123590303,8
"p07","control",0,2,11,0.56820736054455,0.073987589030991,-0.103346862810991,0.0017994532444228,0.043589156911488,-0.000440668452300103,9
"p07","control",0,2,12,0.56820736054455,0.073987589030991,-0.103346862810991,0.0017994532444228,0.043589156911488,0.121308498301369,9
"p07","control",0,2,13,0.56820736054455,0.073987589030991,-0.103346862810991,0.0017994532444228,0.043589156911488,-0.046332984700354,9
"p07","control",0,2,14,0.56820736054455,0.073987589030991,-0.103346862810991,0.0017994532444228,0.043589156911488,-0.0161275293032272,10
"p07","control",0,2,15,0.56820736054455,0.073987589030991,-0.103346862810991,0.0017994532444228,0.043589156911488,-0.0205257270475397,10
"p07","support",1,1,1,0.56820736054455,0.073987589030991,-0.103346862810991,0.0017994532444228,0.043589156911488,-0.116178167969938,4
"p07","support",1,1,2,0.56820736054455,0.073987589030991,-0.103346862810991,0.0017994532444228,0.043589156911488,-0.0936616647431152,5
"p07","support",1,1,3,0.56820736054455,0.073987589030991,-0.103346862810991,0.0017994532444228,0.043589156911488,-0.128441699440641,5
"p07","support",1,1,4,0.56820736054455,0.073987589030991,-0.103346862810991,0.0017994532444228,0.043589156911488,0.0847373342914061,6
"p07","support",1,1,5,0.56820736054455,0.073987589030991,-0.103346862810991,0.0017994532444228,0.043589156911488,-0.203276248147558,6
"p07","support",1,1,6,0.56820736054455,0.073987589030991,-0.103346862810991,0.0017994532444228,0.043589156911488,0.09258724706855,7
"p07","support",1,1,7,0.56820736054455,0.073987589030991,-0.103346862810991,0.0017994532444228,0.043589156911488,0.06843230914538,7
"p07","support",1,1,8,0.56820736054455,0.073987589030991,-0.103346862810991,0.0017994532444228,0.043589156911488,0.130426488927421,8
"p07","support",1,1,9,0.56820736054455,0.073987589030991,-0.103346862810991,0.0017994532444228,0.043589156911488,0.132635274516404,8
